Station Name,Latitude,Longitude,geometry
Irwin Ave & W 232 St,260698.4556281773,1009686.0166985362,POINT (1009686.0166985362 260698.4556281773)
Isham St & Broadway,255466.4536835131,1006492.0431638731,POINT (1006492.0431638731 255466.4536835131)
Ithaca St & Baxter Ave,211222.499431061,1016606.4521397811,POINT (1016606.4521397811 211222.499431061)
Jackson Ave & 46 Rd,210795.08790191758,998843.6493223245,POINT (998843.6493223245 210795.08790191758)
Jackson Mill Rd & 24 Ave,218469.54753511213,1018723.6768153757,POINT (1018723.6768153757 218469.54753511213)
Jackson Mill Rd & 93 St,215732.92973814064,1018799.9244361969,POINT (1018799.9244361969 215732.92973814064)
Jackson St & Leonard St,200257.7932151619,998512.9712096257,POINT (998512.9712096257 200257.7932151619)
Jay St & York St,194749.46344116202,987942.3761993607,POINT (987942.3761993607 194749.46344116202)
Jefferson Ave & Evergreen Ave,190633.73270125248,1007938.9139490428,POINT (1007938.9139490428 190633.73270125248)
Jefferson Ave & Patchen Ave,189236.23146671068,1004730.8788300771,POINT (1004730.8788300771 189236.23146671068)
Jefferson St & Cypress Ave,197601.79323376945,1006009.7534247607,POINT (1006009.7534247607 197601.79323376945)
Jerome Ave & Anderson Ave,241746.4182859073,1003935.0517838706,POINT (1003935.0517838706 241746.4182859073)
Jerome Ave & Bedford Park Blvd E,257333.2339621639,1014737.3976581985,POINT (1014737.3976581985 257333.2339621639)
Jerome Ave & E 164 St,242269.46049771627,1004704.1340940709,POINT (1004704.1340940709 242269.46049771627)
Jerome Ave & E 181 St,250986.84973535326,1010377.429379699,POINT (1010377.429379699 250986.84973535326)
Jerome Ave & E 198 St,256787.00152666736,1013871.3744203018,POINT (1013871.3744203018 256787.00152666736)
Jerome Ave & E Mosholu Pkwy S,259731.01570477211,1015983.8716825148,POINT (1015983.8716825148 259731.01570477211)
Jerome Ave & Ogden Ave,241615.10027175886,1003366.1116807278,POINT (1003366.1116807278 241615.10027175886)
Jerome Ave & W 177 St,249053.05268092107,1008962.1323011715,POINT (1008962.1323011715 249053.05268092107)
Jerome Ave & W 184 St,252910.5265778867,1011208.2764782612,POINT (1011208.2764782612 252910.5265778867)
Jerome Ave & W 193 St,255005.49470440962,1012472.3198552659,POINT (1012472.3198552659 255005.49470440962)
Jerome Ave & W 195 St,255871.69890093786,1012866.5312571089,POINT (1012866.5312571089 255871.69890093786)
Jerome Ave & W Fordham Rd,253775.63243001534,1011656.369949219,POINT (1011656.369949219 253775.63243001534)
John St & William St,197352.7963748884,982302.7943617075,POINT (982302.7943617075 197352.7963748884)
Johnson St & Brooklyn Bridge Blvd,192471.42029362926,987222.547446551,POINT (987222.547446551 192471.42029362926)
Johnson St & Gold St,192463.819713373,988864.522728879,POINT (988864.522728879 192463.819713373)
Judge St & Britton Ave,210548.52153911247,1017249.1392895726,POINT (1017249.1392895726 210548.52153911247)
Kane St & Clinton St,189248.41629345046,985232.951296195,POINT (985232.951296195 189248.41629345046)
Keegan Rd & 2 Ave,173356.2203118328,977151.8566648944,POINT (977151.8566648944 173356.2203118328)
Kenmare St & Elizabeth St,201807.556581206,985689.6181085933,POINT (985689.6181085933 201807.556581206)
Kent Ave & Division Ave,196698.46101815597,993033.7183116907,POINT (993033.7183116907 196698.46101815597)
Kent Ave & Grand St,200322.59402113088,993744.7796160476,POINT (993744.7796160476 200322.59402113088)
Kent Ave & N 7 St,201812.09916767656,994924.6683005822,POINT (994924.6683005822 201812.09916767656)
Kent St & McGuinness Blvd,205689.3651835058,997678.904765317,POINT (997678.904765317 205689.3651835058)
Kingsland Ave & Nassau Ave,203634.59254428127,1000419.1784975224,POINT (1000419.1784975224 203634.59254428127)
Kingston Ave & Carroll St,182244.17525482818,1000201.571614909,POINT (1000201.571614909 182244.17525482818)
Kingston Ave & E New York Ave,180535.39449078226,1000083.3981368012,POINT (1000083.3981368012 180535.39449078226)
Kingston Ave & Herkimer St,186601.73969020278,1000521.9142924596,POINT (1000521.9142924596 186601.73969020278)
Kingston Ave & Montgomery St,181489.97968089327,1000149.3569393968,POINT (1000149.3569393968 181489.97968089327)
Kingston Ave & Park Pl,184565.65696930402,1000368.723011074,POINT (1000368.723011074 184565.65696930402)
Knickerbocker Ave & George St,195905.26413293494,1004138.5973358823,POINT (1004138.5973358823 195905.26413293494)
Knickerbocker Ave & Halsey St,191797.15446270045,1009705.3226104182,POINT (1009705.3226104182 191797.15446270045)
Knickerbocker Ave & Hancock St,192093.44755723167,1009249.2141109181,POINT (1009249.2141109181 192093.44755723167)
Knickerbocker Ave & Moffat St,190835.05411081086,1010945.7098874655,POINT (1010945.7098874655 190835.05411081086)
Knickerbocker Ave & Thames St,196270.44697467366,1003614.7234637287,POINT (1003614.7234637287 196270.44697467366)
Kosciuszko St & Nostrand Ave,190930.3000012907,997745.8291400605,POINT (997745.8291400605 190930.3000012907)
Kosciuszko St & Tompkins Ave,191135.53104024465,999414.6051131794,POINT (999414.6051131794 191135.53104024465)
LaGuardia Pl & W 3 St,204861.50582796754,984769.0320302565,POINT (984769.0320302565 204861.50582796754)
Lafayette Ave & Classon Ave,215210.11117552227,991271.0310511224,POINT (991271.0310511224 215210.11117552227)
Lafayette Ave & Ft Greene Pl,189570.93141631482,990725.8467556915,POINT (990725.8467556915 189570.93141631482)
Lafayette Ave & Hunts Point Ave,236805.34696491162,1015210.4374187823,POINT (1015210.4374187823 236805.34696491162)
Lafayette Ave & St James Pl,190164.3492563017,994003.0042665155,POINT (994003.0042665155 190164.3492563017)
Lafayette Ave & Stuyvesant Ave,191399.57965038918,1003045.7135418353,POINT (1003045.7135418353 191399.57965038918)
Lafayette Park,204865.2714443997,980950.9204782218,POINT (980950.9204782218 204865.2714443997)
Lafayette St & E 8 St,205310.8461484663,986737.0534187544,POINT (986737.0534187544 205310.8461484663)
Lafayette St & Grand St,201710.22643364922,984570.5420879903,POINT (984570.5420879903 201710.22643364922)
Lafayette St & Jersey St,203276.83759989764,985441.6118302454,POINT (985441.6118302454 203276.83759989764)
Laight St & Hudson St,202267.60293636535,982110.6487968294,POINT (982110.6487968294 202267.60293636535)
Lawrence St & Willoughby St,191490.9378038235,988036.2348664736,POINT (988036.2348664736 191490.9378038235)
Lee Ave & Taylor St,196791.32489226613,994954.3841057464,POINT (994954.3841057464 196791.32489226613)
Lefferts Ave & Albany Ave,180787.2903832339,1000843.4071156416,POINT (1000843.4071156416 180787.2903832339)
Lefferts Ave & Schenectady Ave,180998.54038016105,1002327.6395137089,POINT (1002327.6395137089 180998.54038016105)
Lefferts Pl & Franklin Ave,187113.13368812358,996526.8422035396,POINT (996526.8422035396 187113.13368812358)
Lenox Ave & W 111 St,230302.29010421957,997461.0712094699,POINT (997461.0712094699 230302.29010421957)
Lenox Ave & W 115 St,231130.59729655978,998031.6286539244,POINT (998031.6286539244 231130.59729655978)
Lenox Ave & W 117 St,231642.94759925923,998302.7930133009,POINT (998302.7930133009 231642.94759925923)
Lenox Ave & W 126 St,233780.899189728,999393.9460301278,POINT (999393.9460301278 233780.899189728)
Lenox Ave & W 130 St,234634.52611907318,999957.3433017811,POINT (999957.3433017811 234634.52611907318)
Lenox Ave & W 133 St,235547.7433906939,1000373.6864300591,POINT (1000373.6864300591 235547.7433906939)
Lenox Ave & W 140 St,236979.72873149678,1001175.9993392235,POINT (1001175.9993392235 236979.72873149678)
Lenox Ave & W 144 St,237826.21723482522,1001778.9579920252,POINT (1001778.9579920252 237826.21723482522)
Lenox Ave & W 146 St,238436.72326308602,1001971.7050782588,POINT (1001971.7050782588 238436.72326308602)
Lenox Rd & E 43 St,177902.30072947673,1001550.1528316259,POINT (1001550.1528316259 177902.30072947673)
Leonard St & Boerum St,196451.05042031128,999087.4037245272,POINT (999087.4037245272 196451.05042031128)
Leonard St & Church St,200612.65928054266,982745.7976801423,POINT (982745.7976801423 200612.65928054266)
Leonard St & Maujer St,198019.18480457933,998931.3745588996,POINT (998931.3745588996 198019.18480457933)
Leonard St & Nassau Ave,203027.9991006354,998142.3512284667,POINT (998142.3512284667 203027.9991006354)
Lewis Ave & Decatur St,187557.50334365995,1002305.1646562016,POINT (1002305.1646562016 187557.50334365995)
Lewis Ave & Fulton St,186923.6910414285,1002370.2631109006,POINT (1002370.2631109006 186923.6910414285)
Lewis Ave & Greene Ave,190560.2290214402,1001901.3450572933,POINT (1001901.3450572933 190560.2290214402)
Lewis Ave & Kosciuszko St,191550.1619340264,1001718.439838308,POINT (1001718.439838308 191550.1619340264)
Lewis Ave & Madison St,189320.72118220697,1002058.5288055142,POINT (1002058.5288055142 189320.72118220697)
Lexington Ave & Classon Ave,189491.49473566344,995565.873247318,POINT (995565.873247318 189491.49473566344)
Lexington Ave & E 111 St,229033.487967239,999691.7645718831,POINT (999691.7645718831 229033.487967239)
Lexington Ave & E 120 St,231220.53461438534,1000912.259950639,POINT (1000912.259950639 231220.53461438534)
Lexington Ave & E 127 St,232831.36020689236,1001878.6312001914,POINT (1001878.6312001914 232831.36020689236)
Lexington Ave & E 128 St,233094.24041288276,1001952.4041439287,POINT (1001952.4041439287 233094.24041288276)
Lexington Ave & E 24 St,208953.40210288533,988659.9781176106,POINT (988659.9781176106 208953.40210288533)
Lexington Ave & E 26 St,209407.8309231123,988897.5406516461,POINT (988897.5406516461 209407.8309231123)
Lexington Ave & E 29 St,210014.37598696686,989195.2169509011,POINT (989195.2169509011 210014.37598696686)
Lexington Ave & E 36 St,211621.41887214847,990078.2986730505,POINT (990078.2986730505 211621.41887214847)
Lexington Ave & Patchen Ave,190813.94058721204,1004281.7908195711,POINT (1004281.7908195711 190813.94058721204)
Lexington Ave & Stuyvesant Ave,190578.55930213886,1002662.6279023841,POINT (1002662.6279023841 190578.55930213886)
Liberty Light Rail,224449.67466896333,995433.3718071419,POINT (995433.3718071419 224449.67466896333)
Liberty St & Broadway,197422.50550952123,981380.7975337162,POINT (981380.7975337162 197422.50550952123)
Lincoln Ave & E 134 St,233897.80214324195,1003949.0489079567,POINT (1003949.0489079567 233897.80214324195)
Lincoln Ave & E 138 St,234676.91207840442,1004348.4697291349,POINT (1004348.4697291349 234676.91207840442)
Lincoln Pl & Classon Ave,184171.09925433967,995101.0409462904,POINT (995101.0409462904 184171.09925433967)
Lincoln Pl & Nostrand Ave,183656.3963658687,997932.2091517458,POINT (997932.2091517458 183656.3963658687)
Lincoln Rd & Ocean Ave,179990.0354718807,994686.4820075738,POINT (994686.4820075738 179990.0354718807)
Linden Blvd & Nostrand Ave,177084.00862262538,998140.5337333587,POINT (998140.5337333587 177084.00862262538)
Linden St & Knickerbocker Ave,193300.4075485819,1007636.0319642645,POINT (1007636.0319642645 193300.4075485819)
Lispenard St & Broadway,201370.71063182838,983564.6676565589,POINT (983564.6676565589 201370.71063182838)
Little West St & 1 Pl,196379.89963520423,979598.4520473103,POINT (979598.4520473103 196379.89963520423)
Longfellow Ave & Aldus St,239165.6620042024,1015339.9580006916,POINT (1015339.9580006916 239165.6620042024)
Longfellow Ave & E 165 St,239967.23577790454,1015330.9789692587,POINT (1015330.9789692587 239967.23577790454)
Longwood Ave & Southern Blvd,236730.591711478,1012912.3053030695,POINT (1012912.3053030695 236730.591711478)
Lorimer St & Broadway,195817.26875095343,998610.4156163316,POINT (998610.4156163316 195817.26875095343)
Loring Pl North & W 183 St,252726.11029834772,1009318.1110397411,POINT (1009318.1110397411 252726.11029834772)
Lott St & Erasmus St,175908.00880697827,996954.3235745531,POINT (996954.3235745531 175908.00880697827)
Louis Nine Blvd & Intervale Ave,242427.09985350602,1013940.9982830443,POINT (1013940.9982830443 242427.09985350602)
MacDonough St & Malcolm X Blvd,188010.21399944802,1003851.8416884269,POINT (1003851.8416884269 188010.21399944802)
MacDonough St & Marcy Ave,187317.5501519469,999200.5921017228,POINT (999200.5921017228 187317.5501519469)
MacDougal St & Prince St,204153.79061004778,983398.636941828,POINT (983398.636941828 204153.79061004778)
MacDougal St & Rockaway Ave,187090.82207069444,1008774.906281154,POINT (1008774.906281154 187090.82207069444)
MacDougal St & Washington Sq,206122.24117452526,984693.6420002736,POINT (984693.6420002736 206122.24117452526)
Macombs Pl & W 152 St,240369.31322821142,1001431.8599136994,POINT (1001431.8599136994 240369.31322821142)
Macombs Rd & Featherbed Ln,247408.72351501248,1007130.8862194999,POINT (1007130.8862194999 247408.72351501248)
Macombs Rd & W 175 St,248299.01437617754,1007464.5392080854,POINT (1007464.5392080854 248299.01437617754)
Macon St & Howard Ave,188675.04720909277,1006402.9769549466,POINT (1006402.9769549466 188675.04720909277)
Macon St & Lewis Ave,188056.75506688954,1002321.7469420795,POINT (1002321.7469420795 188056.75506688954)
Macon St & Nostrand Ave,187381.16238893935,998104.6803151869,POINT (998104.6803151869 187381.16238893935)
Macon St & Patchen Ave,188402.0314551157,1004769.4071821651,POINT (1004769.4071821651 188402.0314551157)
Madison Ave & E 120 St,231797.4987098255,1000023.1090578014,POINT (1000023.1090578014 231797.4987098255)
Madison Ave & E 26 St,209857.18678142727,987931.7243708216,POINT (987931.7243708216 209857.18678142727)
Madison Ave & E 51 St,215667.26719774475,991139.8416445735,POINT (991139.8416445735 215667.26719774475)
Madison Ave & E 82 St,222773.73386163716,995135.9669031224,POINT (995135.9669031224 222773.73386163716)
Madison Ave & E 99 St,226911.51980450348,997422.6788737396,POINT (997422.6788737396 226911.51980450348)
Madison St & Clinton St,198929.25898635972,987642.3308981882,POINT (987642.3308981882 198929.25898635972)
Madison St & Cypress Ave,194585.77938820267,1009922.965076455,POINT (1009922.965076455 194585.77938820267)
Madison St & Evergreen Ave,191117.66313802754,1007286.7441964467,POINT (1007286.7441964467 191117.66313802754)
Madison St & Forest Ave,196342.66587560825,1011296.4780164186,POINT (1011296.4780164186 196342.66587560825)
Madison St & Malcolm X Blvd,189633.3174624161,1003611.6971643356,POINT (1003611.6971643356 189633.3174624161)
Madison St & Montgomery St,199088.08294692388,988451.5965840345,POINT (988451.5965840345 199088.08294692388)
Madison St & Seneca Ave,194979.37989400263,1010229.9800385667,POINT (1010229.9800385667 194979.37989400263)
Madison St & Woodward Ave,195823.3240391109,1010852.8418802781,POINT (1010852.8418802781 195823.3240391109)
Maiden Ln & Pearl St,218286.26408950562,989231.7678729494,POINT (989231.7678729494 218286.26408950562)
Main St & Plymouth St,195683.42407716197,986819.1207517352,POINT (986819.1207517352 195683.42407716197)
Malcolm X Blvd & DeKalb Ave,192112.13592102146,1003346.1491477527,POINT (1003346.1491477527 192112.13592102146)
Manhattan Ave & Devoe St,199241.54077224052,999239.7622570589,POINT (999239.7622570589 199241.54077224052)
Manhattan Ave & Leonard St,201900.95686603207,998533.646704643,POINT (998533.646704643 201900.95686603207)
Maple St & Albany Ave,180312.44272145833,1000981.7600317306,POINT (1000981.7600317306 180312.44272145833)
Maple St & Flatbush Ave,179812.5052415402,995216.1762807656,POINT (995216.1762807656 179812.5052415402)
Maple St & New York Ave,180115.54549981348,998690.9072927295,POINT (998690.9072927295 180115.54549981348)
Marble Hill Ave & W 225 St,258013.34989797696,1008833.222412311,POINT (1008833.222412311 258013.34989797696)
Marble Hill Ave & W 227 St,258614.42971847233,1009313.8318266225,POINT (1009313.8318266225 258614.42971847233)
Marcus Garvey Blvd & Macon St,187972.64373291956,1001435.629083755,POINT (1001435.629083755 187972.64373291956)
Marcy Ave & Lafayette Ave,190691.25504787546,998680.6003617876,POINT (998680.6003617876 190691.25504787546)
Marcy Ave & Lynch St,195313.6388950013,997233.2581850154,POINT (997233.2581850154 195313.6388950013)
Margaret Corbin Plz & Ft Washington Ave,252354.1144124594,1002547.9290228154,POINT (1002547.9290228154 252354.1144124594)
Marion Ave & Mosholu Pkwy,256453.27858257823,1016923.1942466642,POINT (1016923.1942466642 256453.27858257823)
Market St & Cherry St,198226.5931864446,985912.2672556904,POINT (985912.2672556904 198226.5931864446)
Market St & Henry St,199174.9512310882,985781.7519095181,POINT (985781.7519095181 199174.9512310882)
Martense Ave & 108 St,209721.65320013821,1024692.5019155509,POINT (1024692.5019155509 209721.65320013821)
Matthews Ct & Coney Island Ave,173317.0422028951,992725.6831100258,POINT (992725.6831100258 173317.0422028951)
